user_id,timestamp,channel,event_type,conversion,survey_score
user_302,2025-01-23 22:02:02,direct,click,0,
user_679,2025-01-17 10:35:55,organic_search,open,0,
user_993,2025-01-22 17:20:37,email,click,0,
user_267,2025-01-14 17:22:05,direct,open,0,
user_407,2025-01-19 22:12:10,direct,click,0,
user_96,2025-01-09 05:33:08,organic_search,open,0,
user_725,2025-01-05 14:18:52,social_media,click,0,
user_718,2025-01-13 04:37:57,organic_search,click,0,
user_544,2025-01-22 11:01:58,email,conversion,1,4.0
user_554,2025-01-04 03:29:01,email,click,0,
user_670,2025-01-04 22:13:58,display_ads,open,0,
user_295,2025-01-25 21:42:57,direct,open,0,
user_553,2025-01-11 03:42:04,email,open,0,
user_396,2025-01-03 01:55:04,display_ads,conversion,1,4.0
user_198,2025-01-08 06:10:57,social_media,click,0,
user_615,2025-01-24 03:47:01,direct,open,0,
user_167,2025-01-14 07:22:14,email,open,0,
user_834,2025-01-16 19:29:08,social_media,open,0,
user_288,2025-01-24 09:37:38,organic_search,open,0,
user_746,2025-01-19 14:09:34,direct,click,0,
user_465,2025-01-22 11:11:04,direct,conversion,1,4.0
user_24,2025-01-08 23:25:33,direct,click,0,
user_557,2025-01-22 22:53:07,email,click,0,
user_174,2025-01-23 19:52:26,display_ads,open,0,
user_888,2025-01-10 03:46:27,email,open,0,
user_678,2025-01-12 17:10:32,email,click,0,
user_366,2025-01-16 14:57:25,email,open,0,
user_295,2025-01-25 01:33:05,organic_search,click,0,
user_81,2025-01-05 13:19:11,email,click,0,
user_140,2025-01-08 07:45:52,email,open,0,
user_781,2025-01-04 22:21:59,direct,click,0,
user_44,2025-01-07 17:53:34,direct,open,0,
user_755,2025-01-15 21:27:28,social_media,open,0,
user_658,2025-01-02 19:09:14,direct,open,0,
user_772,2025-01-15 23:35:20,organic_search,click,0,
user_690,2025-01-05 10:14:35,direct,open,0,
user_731,2025-01-03 08:49:34,organic_search,open,0,
user_373,2025-01-16 03:00:20,display_ads,click,0,
user_747,2025-01-16 18:20:24,social_media,open,0,
user_728,2025-01-11 14:27:58,email,open,0,
user_520,2025-01-24 12:04:55,social_media,click,0,
user_241,2025-01-19 01:10:59,email,conversion,1,5.0
user_711,2025-01-25 09:10:45,display_ads,click,0,
user_644,2025-01-08 23:13:46,email,open,0,
user_529,2025-01-04 14:08:48,email,click,0,
user_261,2025-01-05 22:42:24,direct,click,0,
user_778,2025-01-07 22:53:01,email,click,0,
user_335,2025-01-24 09:52:04,social_media,click,0,
user_140,2025-01-08 07:25:28,organic_search,click,0,
user_232,2025-01-16 22:53:10,direct,conversion,1,1.0
user_54,2025-01-04 23:57:41,display_ads,click,0,
user_833,2025-01-09 06:43:43,direct,open,0,
user_498,2025-01-18 05:53:06,social_media,conversion,1,1.0
user_60,2025-01-22 05:54:31,display_ads,click,0,
user_647,2025-01-19 14:28:22,social_media,click,0,
user_49,2025-01-03 07:23:37,direct,open,0,
user_355,2025-01-11 00:34:51,email,open,0,
user_872,2025-01-04 01:56:05,direct,open,0,
user_395,2025-01-01 14:58:18,organic_search,click,0,
user_605,2025-01-17 01:40:19,organic_search,open,0,
user_563,2025-01-14 19:29:27,display_ads,click,0,
user_994,2025-01-02 07:22:38,social_media,click,0,
user_407,2025-01-13 10:04:21,email,click,0,
user_720,2025-01-20 23:17:22,email,click,0,
user_398,2025-01-24 08:11:09,email,open,0,
user_767,2025-01-17 17:11:40,display_ads,click,0,
user_640,2025-01-04 09:14:31,direct,click,0,
user_130,2025-01-09 15:45:44,organic_search,open,0,
user_489,2025-01-25 06:20:55,organic_search,click,0,
user_648,2025-01-17 07:11:22,email,conversion,1,
user_275,2025-01-17 06:42:55,display_ads,open,0,
user_620,2025-01-09 23:49:11,display_ads,click,0,
user_277,2025-01-18 13:23:22,direct,open,0,
user_555,2025-01-12 03:26:56,display_ads,conversion,1,
user_650,2025-01-14 17:31:24,display_ads,click,0,
user_943,2025-01-05 02:29:01,direct,click,0,
user_754,2025-01-09 10:31:54,display_ads,click,0,
user_928,2025-01-05 12:17:49,email,conversion,1,
user_505,2025-01-14 07:33:00,display_ads,open,0,
user_262,2025-01-06 01:46:29,direct,click,0,
user_70,2025-01-12 02:11:22,email,click,0,
user_782,2025-01-18 00:25:32,organic_search,open,0,
user_830,2025-01-17 15:43:40,direct,open,0,
user_150,2025-01-01 17:10:20,display_ads,open,0,
user_34,2025-01-10 08:16:26,social_media,open,0,
user_511,2025-01-17 22:36:05,organic_search,open,0,
user_986,2025-01-15 05:29:18,display_ads,click,0,
user_155,2025-01-19 05:04:22,organic_search,click,0,
user_24,2025-01-21 21:49:18,social_media,click,0,
user_969,2025-01-07 23:22:13,email,conversion,1,3.0
user_935,2025-01-20 02:04:38,email,conversion,1,1.0
user_35,2025-01-20 07:56:35,direct,conversion,1,5.0
user_846,2025-01-12 02:45:02,display_ads,open,0,
user_149,2025-01-18 13:51:18,email,click,0,
user_410,2025-01-25 14:32:38,organic_search,click,0,
user_256,2025-01-25 00:38:16,social_media,open,0,
user_52,2025-01-04 10:42:44,organic_search,open,0,
user_927,2025-01-07 16:14:54,display_ads,click,0,
user_671,2025-01-10 07:05:48,direct,click,0,
user_693,2025-01-19 07:39:40,display_ads,click,0,
user_128,2025-01-14 14:00:19,direct,click,0,
user_929,2025-01-13 23:46:50,social_media,click,0,
user_355,2025-01-07 07:37:08,social_media,conversion,1,1.0
user_38,2025-01-09 08:17:52,direct,click,0,
user_352,2025-01-23 14:57:26,organic_search,click,0,
user_879,2025-01-10 11:06:50,direct,click,0,
user_131,2025-01-12 00:50:21,social_media,open,0,
user_136,2025-01-22 02:47:20,direct,open,0,
user_944,2025-01-25 21:44:42,direct,click,0,
user_580,2025-01-18 07:16:43,direct,open,0,
user_818,2025-01-07 07:10:31,display_ads,open,0,
user_689,2025-01-01 04:56:58,social_media,click,0,
user_452,2025-01-15 10:04:30,organic_search,open,0,
user_848,2025-01-12 10:04:57,display_ads,open,0,
user_282,2025-01-03 23:52:02,social_media,click,0,
user_76,2025-01-04 06:18:09,direct,click,0,
user_245,2025-01-11 22:41:31,organic_search,click,0,
user_974,2025-01-24 18:04:41,email,click,0,
user_313,2025-01-07 13:24:28,organic_search,open,0,
user_669,2025-01-18 00:41:55,email,click,0,
user_14,2025-01-13 05:22:03,direct,open,0,
user_771,2025-01-12 12:17:06,social_media,click,0,
user_401,2025-01-24 00:16:28,direct,click,0,
user_675,2025-01-01 18:01:55,display_ads,open,0,
user_949,2025-01-09 01:12:56,email,open,0,
user_254,2025-01-15 14:48:43,email,click,0,
user_182,2025-01-23 08:50:49,display_ads,click,0,
user_17,2025-01-14 16:53:49,email,click,0,
user_360,2025-01-21 01:56:53,email,click,0,
user_554,2025-01-13 15:28:45,email,click,0,
user_561,2025-01-06 07:43:09,email,open,0,
user_646,2025-01-05 06:15:52,email,click,0,
user_344,2025-01-12 05:50:10,organic_search,open,0,
user_976,2025-01-24 03:23:39,direct,click,0,
user_857,2025-01-08 09:32:22,display_ads,click,0,
user_87,2025-01-14 23:11:59,email,click,0,
user_904,2025-01-11 09:29:05,display_ads,open,0,
user_623,2025-01-14 16:31:01,direct,open,0,
user_138,2025-01-09 08:33:19,email,open,0,
user_194,2025-01-25 18:39:15,email,open,0,
user_755,2025-01-17 18:07:57,direct,click,0,
user_14,2025-01-07 23:14:56,direct,open,0,
user_304,2025-01-25 03:39:26,display_ads,open,0,
user_251,2025-01-09 10:20:14,display_ads,click,0,
user_198,2025-01-01 20:56:24,direct,click,0,
user_36,2025-01-19 10:49:38,display_ads,open,0,
user_519,2025-01-10 09:28:25,display_ads,click,0,
user_406,2025-01-14 00:05:46,social_media,click,0,
user_961,2025-01-09 08:15:53,social_media,click,0,
user_900,2025-01-04 00:19:22,direct,click,0,
user_367,2025-01-23 20:18:10,email,open,0,
user_797,2025-01-07 22:58:17,social_media,open,0,
user_616,2025-01-07 04:52:11,social_media,click,0,
user_296,2025-01-08 18:17:53,email,conversion,1,3.0
user_369,2025-01-04 18:02:55,direct,click,0,
user_491,2025-01-01 03:11:05,email,click,0,
user_892,2025-01-10 01:27:41,display_ads,click,0,
user_787,2025-01-12 01:42:10,organic_search,click,0,
user_190,2025-01-12 14:29:38,direct,click,0,
user_217,2025-01-18 01:47:17,organic_search,open,0,
user_460,2025-01-23 12:25:38,email,open,0,
user_307,2025-01-22 21:47:28,display_ads,click,0,
user_724,2025-01-07 05:47:28,organic_search,open,0,
user_716,2025-01-24 12:12:28,organic_search,open,0,
user_218,2025-01-07 16:43:16,social_media,open,0,
user_648,2025-01-02 15:12:47,organic_search,open,0,
user_172,2025-01-10 17:49:02,email,open,0,
user_813,2025-01-08 16:26:19,organic_search,click,0,
user_704,2025-01-01 04:38:15,email,conversion,1,5.0
user_394,2025-01-19 05:38:47,display_ads,open,0,
user_793,2025-01-01 11:40:36,social_media,open,0,
user_193,2025-01-13 01:17:00,organic_search,click,0,
user_574,2025-01-03 08:15:46,organic_search,click,0,
user_929,2025-01-13 09:22:42,display_ads,open,0,
user_494,2025-01-05 10:16:29,organic_search,click,0,
user_234,2025-01-03 20:23:59,email,conversion,1,
user_664,2025-01-10 01:08:53,direct,click,0,
user_945,2025-01-03 16:51:15,direct,conversion,1,2.0
user_479,2025-01-24 09:06:48,organic_search,open,0,
user_450,2025-01-07 09:00:31,email,click,0,
user_377,2025-01-24 03:25:44,direct,open,0,
user_9,2025-01-15 18:55:48,social_media,click,0,
user_181,2025-01-02 20:24:42,display_ads,open,0,
user_540,2025-01-10 13:31:25,display_ads,click,0,
user_730,2025-01-11 12:24:13,email,open,0,
user_296,2025-01-10 17:20:52,display_ads,click,0,
user_393,2025-01-11 12:47:41,display_ads,click,0,
user_787,2025-01-13 13:40:51,social_media,open,0,
user_149,2025-01-14 16:18:23,social_media,click,0,
user_755,2025-01-08 13:40:00,social_media,click,0,
user_575,2025-01-01 15:37:20,social_media,conversion,1,4.0
user_788,2025-01-07 15:33:16,organic_search,open,0,
user_467,2025-01-06 08:13:01,social_media,click,0,
user_204,2025-01-07 21:39:29,social_media,click,0,
user_568,2025-01-20 18:29:37,organic_search,open,0,
user_604,2025-01-01 03:21:38,organic_search,click,0,
user_499,2025-01-20 08:13:04,email,click,0,
user_89,2025-01-16 22:20:48,social_media,click,0,
user_797,2025-01-18 04:30:18,organic_search,open,0,
user_295,2025-01-22 04:26:25,direct,open,0,
user_391,2025-01-03 13:18:45,organic_search,click,0,
user_568,2025-01-22 14:34:38,organic_search,open,0,
user_706,2025-01-02 13:57:12,email,open,0,
user_35,2025-01-18 04:56:20,direct,click,0,
user_870,2025-01-24 16:14:47,social_media,open,0,
user_786,2025-01-06 05:53:36,organic_search,click,0,
user_646,2025-01-21 07:07:14,email,click,0,
user_411,2025-01-01 04:52:34,direct,click,0,
user_185,2025-01-02 10:26:40,social_media,click,0,
user_803,2025-01-24 20:38:58,email,click,0,
user_770,2025-01-09 12:42:05,organic_search,open,0,
user_902,2025-01-11 07:23:12,social_media,conversion,1,
user_851,2025-01-06 02:39:13,social_media,click,0,
user_43,2025-01-07 21:09:57,social_media,click,0,
user_672,2025-01-13 17:09:52,direct,click,0,
user_503,2025-01-09 18:15:23,display_ads,click,0,
user_621,2025-01-07 16:29:33,direct,click,0,
user_87,2025-01-01 13:56:19,direct,click,0,
user_129,2025-01-23 01:24:44,display_ads,click,0,
user_219,2025-01-09 03:48:18,direct,open,0,
user_387,2025-01-14 08:22:55,direct,click,0,
user_925,2025-01-05 01:09:05,display_ads,click,0,
user_66,2025-01-01 03:41:34,email,open,0,
user_297,2025-01-16 19:25:25,display_ads,conversion,1,1.0
user_410,2025-01-21 20:44:27,display_ads,open,0,
user_342,2025-01-19 17:09:15,display_ads,open,0,
user_612,2025-01-14 03:03:50,organic_search,click,0,
user_22,2025-01-11 20:10:46,direct,open,0,
user_792,2025-01-23 21:34:31,email,click,0,
user_33,2025-01-24 02:15:28,direct,conversion,1,5.0
user_932,2025-01-18 14:04:50,direct,click,0,
user_667,2025-01-02 18:36:40,organic_search,open,0,
user_182,2025-01-06 20:18:23,organic_search,open,0,
user_852,2025-01-11 08:04:00,direct,click,0,
user_31,2025-01-22 18:20:09,display_ads,open,0,
user_724,2025-01-08 14:38:41,direct,open,0,
user_112,2025-01-20 20:31:51,organic_search,conversion,1,2.0
user_981,2025-01-18 20:05:43,social_media,open,0,
user_459,2025-01-25 18:00:20,display_ads,click,0,
user_72,2025-01-06 02:43:40,social_media,open,0,
user_343,2025-01-12 06:06:43,organic_search,open,0,
user_26,2025-01-03 14:27:17,social_media,click,0,
user_784,2025-01-16 03:46:53,direct,click,0,
user_411,2025-01-20 19:12:20,social_media,open,0,
user_762,2025-01-23 07:11:54,email,click,0,
user_467,2025-01-10 13:39:33,display_ads,click,0,
user_233,2025-01-21 09:11:54,social_media,click,0,
user_989,2025-01-22 04:27:46,social_media,click,0,
user_52,2025-01-23 18:10:28,direct,click,0,
user_548,2025-01-12 16:36:47,email,conversion,1,4.0
user_834,2025-01-20 03:27:13,organic_search,click,0,
user_442,2025-01-04 22:02:46,direct,open,0,
user_946,2025-01-21 07:31:41,direct,open,0,
user_395,2025-01-08 03:14:16,display_ads,conversion,1,2.0
user_29,2025-01-20 18:16:32,social_media,open,0,
user_996,2025-01-25 09:01:16,direct,click,0,
user_110,2025-01-09 19:05:50,social_media,conversion,1,4.0
user_794,2025-01-13 23:03:30,social_media,open,0,
user_378,2025-01-06 01:33:33,social_media,click,0,
user_266,2025-01-05 02:36:49,social_media,open,0,
user_936,2025-01-02 11:22:43,direct,open,0,
user_316,2025-01-25 15:13:16,email,open,0,
user_546,2025-01-19 17:11:06,direct,click,0,
user_389,2025-01-14 08:43:34,social_media,open,0,
user_939,2025-01-04 11:47:08,direct,click,0,
user_757,2025-01-13 05:30:11,email,open,0,
user_352,2025-01-02 09:12:18,organic_search,open,0,
user_892,2025-01-02 06:48:39,organic_search,click,0,
user_613,2025-01-23 13:46:27,direct,click,0,
user_48,2025-01-06 21:45:13,social_media,open,0,
user_145,2025-01-07 00:55:05,social_media,click,0,
user_810,2025-01-04 12:22:00,email,open,0,
user_312,2025-01-04 17:56:58,display_ads,open,0,
user_752,2025-01-22 02:46:58,email,open,0,
user_24,2025-01-15 16:21:58,social_media,open,0,
user_680,2025-01-03 14:29:48,display_ads,conversion,1,3.0
user_313,2025-01-14 03:04:27,social_media,click,0,
user_605,2025-01-02 19:10:39,social_media,open,0,
user_268,2025-01-24 11:33:24,display_ads,click,0,
user_511,2025-01-11 13:15:47,display_ads,open,0,
user_931,2025-01-04 11:08:35,email,open,0,
user_447,2025-01-23 00:51:24,email,click,0,
user_705,2025-01-14 05:08:04,direct,click,0,
user_593,2025-01-09 19:39:47,social_media,click,0,
user_816,2025-01-22 21:59:21,social_media,click,0,
user_314,2025-01-10 07:47:23,social_media,click,0,
user_862,2025-01-23 19:56:32,social_media,open,0,
user_650,2025-01-11 14:00:32,organic_search,open,0,
user_618,2025-01-10 08:46:16,email,click,0,
user_415,2025-01-10 05:16:01,display_ads,click,0,
user_978,2025-01-19 21:44:48,organic_search,click,0,
user_743,2025-01-24 07:29:26,social_media,open,0,
user_700,2025-01-12 02:17:01,social_media,click,0,
user_912,2025-01-10 05:15:41,email,click,0,
user_833,2025-01-13 10:18:52,organic_search,click,0,
user_93,2025-01-11 08:18:34,social_media,open,0,
user_301,2025-01-19 08:17:51,organic_search,click,0,
user_152,2025-01-05 09:45:03,email,click,0,
user_275,2025-01-24 04:56:03,email,open,0,
user_80,2025-01-23 00:35:07,email,click,0,
user_503,2025-01-11 06:20:45,email,click,0,
user_916,2025-01-14 14:13:02,organic_search,click,0,
user_917,2025-01-14 19:44:38,email,click,0,
user_480,2025-01-20 18:31:51,direct,click,0,
user_697,2025-01-12 02:14:06,organic_search,open,0,
user_835,2025-01-25 17:07:25,email,open,0,
user_164,2025-01-17 16:51:58,direct,click,0,
user_619,2025-01-16 13:05:17,display_ads,click,0,
user_237,2025-01-21 18:44:05,social_media,click,0,
user_525,2025-01-25 01:16:46,email,open,0,
user_11,2025-01-21 01:39:43,direct,conversion,1,4.0
user_129,2025-01-09 08:16:59,display_ads,click,0,
user_352,2025-01-03 04:45:21,display_ads,open,0,
user_575,2025-01-10 12:43:17,organic_search,open,0,
user_614,2025-01-11 20:59:36,direct,open,0,
user_540,2025-01-20 03:22:29,display_ads,open,0,
user_6,2025-01-07 07:35:52,direct,open,0,
user_344,2025-01-03 09:43:26,organic_search,click,0,
user_353,2025-01-15 04:48:34,organic_search,conversion,1,3.0
user_469,2025-01-22 05:37:40,direct,open,0,
user_368,2025-01-06 04:14:47,email,click,0,
user_408,2025-01-11 03:14:56,email,click,0,
user_933,2025-01-15 13:25:13,organic_search,open,0,
user_94,2025-01-10 01:29:27,organic_search,conversion,1,3.0
user_243,2025-01-24 11:06:35,organic_search,click,0,
user_324,2025-01-10 08:16:57,email,open,0,
user_421,2025-01-20 22:40:17,organic_search,click,0,
user_1,2025-01-07 23:36:59,email,click,0,
user_429,2025-01-15 03:32:27,direct,open,0,
user_774,2025-01-23 13:36:28,email,click,0,
user_700,2025-01-11 06:45:20,direct,click,0,
user_422,2025-01-15 23:58:53,display_ads,conversion,1,2.0
user_793,2025-01-03 02:02:25,display_ads,open,0,
user_946,2025-01-13 15:27:03,display_ads,open,0,
user_56,2025-01-09 06:31:43,organic_search,open,0,
user_495,2025-01-14 10:28:59,direct,open,0,
user_306,2025-01-01 23:26:14,display_ads,click,0,
user_346,2025-01-18 17:44:50,email,click,0,
user_515,2025-01-10 17:28:54,display_ads,open,0,
user_649,2025-01-10 16:21:50,organic_search,click,0,
user_58,2025-01-12 03:20:06,direct,open,0,
user_657,2025-01-24 14:18:20,social_media,click,0,
user_101,2025-01-19 09:04:38,social_media,click,0,
user_307,2025-01-22 12:16:43,display_ads,click,0,
user_618,2025-01-03 02:21:23,email,click,0,
user_298,2025-01-08 00:54:55,social_media,click,0,
user_708,2025-01-24 02:17:01,organic_search,open,0,
user_567,2025-01-09 13:00:17,organic_search,click,0,
user_967,2025-01-01 13:53:58,direct,open,0,
user_159,2025-01-18 03:05:06,organic_search,click,0,
user_18,2025-01-03 15:45:37,direct,conversion,1,4.0
user_918,2025-01-08 04:14:29,social_media,open,0,
user_631,2025-01-09 00:34:18,display_ads,click,0,
user_102,2025-01-24 11:17:41,display_ads,open,0,
user_301,2025-01-17 13:43:49,organic_search,conversion,1,1.0
user_135,2025-01-16 11:18:22,email,open,0,
user_428,2025-01-07 05:28:24,email,click,0,
user_898,2025-01-18 06:42:17,display_ads,open,0,
user_992,2025-01-24 14:04:31,display_ads,conversion,1,5.0
user_929,2025-01-13 03:11:08,social_media,click,0,
user_556,2025-01-09 09:32:07,display_ads,conversion,1,1.0
user_70,2025-01-23 11:11:46,display_ads,click,0,
user_747,2025-01-14 01:48:29,direct,click,0,
user_539,2025-01-12 18:01:23,display_ads,click,0,
user_885,2025-01-08 18:32:20,social_media,open,0,
user_256,2025-01-20 00:38:57,organic_search,conversion,1,1.0
user_898,2025-01-06 00:16:48,email,click,0,
user_181,2025-01-10 00:46:27,email,open,0,
user_572,2025-01-24 04:54:25,display_ads,click,0,
user_615,2025-01-03 12:02:27,email,click,0,
user_169,2025-01-05 21:50:23,email,open,0,
user_888,2025-01-03 23:41:56,email,click,0,
user_199,2025-01-01 22:40:09,email,click,0,
user_164,2025-01-10 23:12:24,display_ads,click,0,
user_795,2025-01-06 13:31:56,email,open,0,
user_795,2025-01-25 07:49:16,social_media,click,0,
user_72,2025-01-09 20:56:29,display_ads,open,0,
user_450,2025-01-10 00:42:08,social_media,open,0,
user_284,2025-01-04 10:09:50,organic_search,click,0,
user_171,2025-01-01 23:16:57,social_media,click,0,
user_702,2025-01-09 13:38:12,direct,click,0,
user_224,2025-01-16 17:02:21,organic_search,open,0,
user_24,2025-01-10 02:35:58,display_ads,open,0,
user_623,2025-01-01 03:29:17,email,click,0,
user_231,2025-01-12 16:30:41,social_media,open,0,
user_199,2025-01-03 12:30:12,direct,open,0,
user_643,2025-01-03 17:44:52,email,open,0,
user_389,2025-01-15 21:33:00,organic_search,open,0,
user_568,2025-01-03 16:22:25,email,click,0,
user_716,2025-01-01 06:03:42,email,open,0,
user_595,2025-01-01 00:55:01,social_media,click,0,
user_888,2025-01-02 10:23:07,direct,open,0,
user_761,2025-01-18 00:44:40,social_media,click,0,
user_661,2025-01-01 06:33:55,organic_search,open,0,
user_632,2025-01-25 06:52:58,organic_search,open,0,
user_545,2025-01-15 17:27:16,display_ads,click,0,
user_670,2025-01-13 04:39:21,social_media,conversion,1,5.0
user_299,2025-01-25 19:17:54,display_ads,click,0,
user_616,2025-01-09 15:23:39,display_ads,conversion,1,3.0
user_621,2025-01-08 03:11:29,direct,open,0,
user_837,2025-01-07 18:26:18,email,click,0,
user_490,2025-01-14 12:56:48,direct,open,0,
user_113,2025-01-17 11:41:16,display_ads,click,0,
user_50,2025-01-22 10:05:39,display_ads,click,0,
user_851,2025-01-01 11:17:27,email,conversion,1,3.0
user_740,2025-01-11 15:14:21,social_media,open,0,
user_891,2025-01-13 23:44:16,organic_search,click,0,
user_209,2025-01-10 20:06:49,direct,click,0,
user_608,2025-01-21 02:15:17,direct,click,0,
user_725,2025-01-12 00:56:39,display_ads,click,0,
user_374,2025-01-16 15:31:51,social_media,open,0,
user_38,2025-01-18 02:53:14,organic_search,click,0,
user_458,2025-01-05 02:35:24,social_media,open,0,
user_216,2025-01-06 11:08:44,social_media,conversion,1,4.0
user_579,2025-01-04 20:13:17,organic_search,open,0,
user_817,2025-01-14 06:36:44,email,open,0,
user_894,2025-01-23 20:12:47,social_media,open,0,
user_781,2025-01-23 06:02:43,display_ads,click,0,
user_800,2025-01-01 23:54:10,social_media,click,0,
user_413,2025-01-08 07:04:27,direct,click,0,
user_342,2025-01-17 22:52:46,social_media,click,0,
user_869,2025-01-14 19:16:29,direct,open,0,
user_237,2025-01-12 13:18:34,display_ads,open,0,
user_318,2025-01-25 18:58:56,display_ads,click,0,
user_888,2025-01-07 05:22:54,organic_search,open,0,
user_572,2025-01-14 11:35:35,email,click,0,
user_316,2025-01-25 12:00:08,email,conversion,1,1.0
user_401,2025-01-16 20:51:03,email,click,0,
user_91,2025-01-18 07:23:03,organic_search,click,0,
user_80,2025-01-23 17:06:38,email,open,0,
user_601,2025-01-02 10:41:48,organic_search,click,0,
user_763,2025-01-17 20:47:55,social_media,click,0,
user_390,2025-01-05 07:25:29,social_media,open,0,
user_865,2025-01-04 01:24:03,display_ads,conversion,1,5.0
user_678,2025-01-04 14:14:08,organic_search,click,0,
user_962,2025-01-17 22:33:21,social_media,open,0,
user_655,2025-01-13 10:56:33,social_media,open,0,
user_220,2025-01-11 20:57:59,email,click,0,
user_926,2025-01-24 17:46:09,direct,open,0,
user_802,2025-01-14 11:43:29,direct,click,0,
user_927,2025-01-10 06:42:56,organic_search,conversion,1,5.0
user_654,2025-01-19 18:28:34,organic_search,open,0,
user_65,2025-01-02 17:33:10,display_ads,click,0,
user_838,2025-01-24 09:47:14,display_ads,click,0,
user_667,2025-01-04 00:40:51,direct,click,0,
user_805,2025-01-15 05:01:14,email,open,0,
user_329,2025-01-19 12:53:15,social_media,click,0,
user_586,2025-01-19 09:40:09,email,click,0,
user_42,2025-01-17 21:20:35,organic_search,open,0,
user_179,2025-01-10 15:48:14,display_ads,click,0,
user_74,2025-01-12 04:00:10,organic_search,click,0,
user_678,2025-01-23 00:41:18,direct,open,0,
user_11,2025-01-19 08:17:17,display_ads,open,0,
user_518,2025-01-16 11:08:35,email,open,0,
user_592,2025-01-06 11:08:57,email,open,0,
user_393,2025-01-10 11:31:19,direct,conversion,1,5.0
user_929,2025-01-15 09:12:48,display_ads,click,0,
user_889,2025-01-22 20:29:47,display_ads,open,0,
user_973,2025-01-02 00:33:25,display_ads,conversion,1,3.0
user_545,2025-01-07 06:37:20,direct,click,0,
user_345,2025-01-19 22:31:13,email,open,0,
user_254,2025-01-02 12:53:50,social_media,click,0,
user_121,2025-01-04 16:19:16,social_media,open,0,
user_95,2025-01-04 12:48:48,email,open,0,
user_846,2025-01-11 19:01:45,direct,click,0,
user_793,2025-01-15 12:40:25,email,conversion,1,5.0
user_423,2025-01-06 21:37:05,organic_search,click,0,
user_791,2025-01-07 03:20:52,organic_search,click,0,
user_650,2025-01-20 10:24:36,direct,open,0,
user_838,2025-01-25 12:38:58,display_ads,open,0,
user_724,2025-01-17 18:44:19,organic_search,click,0,
user_454,2025-01-25 06:53:01,display_ads,click,0,
user_433,2025-01-22 02:57:14,display_ads,open,0,
user_433,2025-01-19 09:01:31,email,open,0,
user_337,2025-01-19 04:40:48,email,open,0,
user_414,2025-01-22 15:04:22,social_media,click,0,
user_448,2025-01-06 18:50:13,direct,open,0,
user_858,2025-01-13 20:41:16,display_ads,click,0,
user_249,2025-01-12 03:42:39,social_media,click,0,
user_571,2025-01-19 08:47:18,social_media,open,0,
user_592,2025-01-13 05:16:57,organic_search,open,0,
user_643,2025-01-13 20:52:30,email,open,0,
user_537,2025-01-07 12:32:30,organic_search,click,0,
user_649,2025-01-08 07:40:58,email,open,0,
user_723,2025-01-02 15:58:48,email,conversion,1,1.0
user_665,2025-01-22 04:06:01,social_media,open,0,
user_748,2025-01-12 17:13:28,display_ads,click,0,
user_456,2025-01-08 19:39:46,display_ads,open,0,
user_478,2025-01-14 01:27:35,organic_search,open,0,
user_917,2025-01-16 06:41:29,display_ads,click,0,
user_446,2025-01-10 11:37:23,display_ads,conversion,1,
user_6,2025-01-20 16:38:08,organic_search,conversion,1,4.0
user_95,2025-01-13 18:04:33,organic_search,click,0,
user_102,2025-01-16 12:25:07,social_media,open,0,
user_777,2025-01-04 08:24:33,organic_search,open,0,
user_734,2025-01-01 23:06:26,organic_search,open,0,
user_333,2025-01-05 21:53:51,email,conversion,1,3.0
user_21,2025-01-03 20:04:41,email,click,0,
user_648,2025-01-04 05:02:09,organic_search,click,0,
user_984,2025-01-14 12:11:03,display_ads,click,0,
user_665,2025-01-04 14:00:20,email,click,0,
user_389,2025-01-05 00:52:15,display_ads,open,0,
user_424,2025-01-14 18:54:57,direct,click,0,
user_500,2025-01-02 08:59:39,display_ads,conversion,1,1.0
user_46,2025-01-11 10:07:30,organic_search,click,0,
user_306,2025-01-05 15:42:22,organic_search,conversion,1,5.0
user_418,2025-01-01 09:03:32,social_media,click,0,
user_602,2025-01-22 18:34:38,direct,open,0,
user_716,2025-01-14 07:27:14,organic_search,click,0,
user_722,2025-01-19 17:52:38,organic_search,open,0,
user_413,2025-01-04 04:57:10,social_media,open,0,
user_394,2025-01-15 00:52:56,display_ads,open,0,
user_212,2025-01-25 17:30:02,social_media,open,0,
user_116,2025-01-07 10:39:25,direct,open,0,
user_581,2025-01-16 10:20:06,social_media,click,0,
user_833,2025-01-10 06:23:14,email,click,0,
user_924,2025-01-02 21:31:36,social_media,click,0,
user_481,2025-01-03 19:30:47,social_media,open,0,
user_245,2025-01-23 07:05:45,organic_search,click,0,
user_581,2025-01-16 16:25:48,email,conversion,1,5.0
user_675,2025-01-15 18:53:02,social_media,click,0,
user_493,2025-01-03 10:55:48,display_ads,click,0,
user_231,2025-01-10 22:11:22,social_media,click,0,
user_513,2025-01-22 01:49:05,direct,click,0,
user_878,2025-01-20 01:53:55,social_media,click,0,
user_374,2025-01-20 01:01:48,organic_search,conversion,1,5.0
user_811,2025-01-14 10:49:20,direct,click,0,
user_278,2025-01-24 12:33:38,email,click,0,
user_400,2025-01-02 19:39:32,direct,open,0,
user_983,2025-01-01 04:16:05,organic_search,open,0,
user_819,2025-01-07 22:49:04,direct,conversion,1,3.0
user_158,2025-01-11 06:22:31,direct,conversion,1,1.0
